filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
0013.jpg,8363,{},10,3,"{""name"":""rect"",""x"":133,""y"":70,""width"":9,""height"":10}","{""animal"":""donkey"",""animal part"":""eye""}"
0013.jpg,8363,{},10,4,"{""name"":""rect"",""x"":153,""y"":69,""width"":9,""height"":10}","{""animal"":""donkey"",""animal part"":""eye""}"
0013.jpg,8363,{},10,5,"{""name"":""rect"",""x"":116,""y"":34,""width"":21,""height"":29}","{""animal"":""donkey"",""animal part"":""ear""}"
0013.jpg,8363,{},10,6,"{""name"":""rect"",""x"":146,""y"":34,""width"":21,""height"":29}","{""animal"":""donkey"",""animal part"":""ear""}"
0013.jpg,8363,{},10,7,"{""name"":""rect"",""x"":75,""y"":104,""width"":12,""height"":38}","{""animal"":""donkey"",""animal part"":""leg""}"
0013.jpg,8363,{},10,8,"{""name"":""rect"",""x"":87,""y"":110,""width"":11,""height"":29}","{""animal"":""donkey"",""animal part"":""leg""}"
0013.jpg,8363,{},10,9,"{""name"":""rect"",""x"":104,""y"":115,""width"":16,""height"":50}","{""animal"":""donkey"",""animal part"":""leg""}"
0014.jpg,335668,{},11,0,"{""name"":""rect"",""x"":247,""y"":67,""width"":925,""height"":1040}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0014.jpg,335668,{},11,1,"{""name"":""rect"",""x"":263,""y"":464,""width"":106,""height"":284}","{""animal"":""donkey"",""animal part"":""tail""}"
0014.jpg,335668,{},11,2,"{""name"":""rect"",""x"":970,""y"":82,""width"":88,""height"":167}","{""animal"":""donkey"",""animal part"":""ear""}"
0014.jpg,335668,{},11,3,"{""name"":""rect"",""x"":1068,""y"":76,""width"":88,""height"":167}","{""animal"":""donkey"",""animal part"":""ear""}"
0014.jpg,335668,{},11,4,"{""name"":""rect"",""x"":1029,""y"":300,""width"":59,""height"":55}","{""animal"":""donkey"",""animal part"":""eye""}"
0014.jpg,335668,{},11,5,"{""name"":""rect"",""x"":1040,""y"":415,""width"":131,""height"":112}","{""animal"":""donkey"",""animal part"":""nose""}"
0014.jpg,335668,{},11,6,"{""name"":""rect"",""x"":302,""y"":623,""width"":137,""height"":462}","{""animal"":""donkey"",""animal part"":""leg""}"
0014.jpg,335668,{},11,7,"{""name"":""rect"",""x"":400,""y"":625,""width"":127,""height"":437}","{""animal"":""donkey"",""animal part"":""leg""}"
0014.jpg,335668,{},11,8,"{""name"":""rect"",""x"":762,""y"":502,""width"":217,""height"":208}","{""animal"":""donkey"",""animal part"":""leg""}"
0014.jpg,335668,{},11,9,"{""name"":""rect"",""x"":935,""y"":476,""width"":125,""height"":223}","{""animal"":""donkey"",""animal part"":""leg""}"
0014.jpg,335668,{},11,10,"{""name"":""rect"",""x"":956,""y"":74,""width"":202,""height"":457}","{""animal"":""donkey"",""animal part"":""head""}"
0015.jpg,266042,{},10,0,"{""name"":""rect"",""x"":172,""y"":140,""width"":764,""height"":573}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0015.jpg,266042,{},10,1,"{""name"":""rect"",""x"":177,""y"":147,""width"":155,""height"":280}","{""animal"":""donkey"",""animal part"":""head""}"
0015.jpg,266042,{},10,2,"{""name"":""rect"",""x"":829,""y"":312,""width"":101,""height"":267}","{""animal"":""donkey"",""animal part"":""tail""}"
0015.jpg,266042,{},10,3,"{""name"":""rect"",""x"":428,""y"":433,""width"":61,""height"":273}","{""animal"":""donkey"",""animal part"":""leg""}"
0015.jpg,266042,{},10,4,"{""name"":""rect"",""x"":708,""y"":404,""width"":113,""height"":299}","{""animal"":""donkey"",""animal part"":""leg""}"
0015.jpg,266042,{},10,5,"{""name"":""rect"",""x"":265,""y"":149,""width"":59,""height"":101}","{""animal"":""donkey"",""animal part"":""ear""}"
0015.jpg,266042,{},10,6,"{""name"":""rect"",""x"":180,""y"":149,""width"":59,""height"":101}","{""animal"":""donkey"",""animal part"":""ear""}"
0015.jpg,266042,{},10,7,"{""name"":""rect"",""x"":265,""y"":281,""width"":25,""height"":31}","{""animal"":""donkey"",""animal part"":""eye""}"
0015.jpg,266042,{},10,8,"{""name"":""rect"",""x"":197,""y"":278,""width"":25,""height"":31}","{""animal"":""donkey"",""animal part"":""eye""}"
0015.jpg,266042,{},10,9,"{""name"":""rect"",""x"":215,""y"":348,""width"":53,""height"":73}","{""animal"":""donkey"",""animal part"":""nose""}"
0016.jpg,185637,{},11,0,"{""name"":""rect"",""x"":44,""y"":56,""width"":649,""height"":406}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0016.jpg,185637,{},11,1,"{""name"":""rect"",""x"":47,""y"":182,""width"":142,""height"":254}","{""animal"":""donkey"",""animal part"":""head""}"
0016.jpg,185637,{},11,2,"{""name"":""rect"",""x"":314,""y"":232,""width"":92,""height"":222}","{""animal"":""donkey"",""animal part"":""leg""}"
0016.jpg,185637,{},11,3,"{""name"":""rect"",""x"":229,""y"":236,""width"":86,""height"":203}","{""animal"":""donkey"",""animal part"":""leg""}"
0016.jpg,185637,{},11,4,"{""name"":""rect"",""x"":546,""y"":232,""width"":74,""height"":218}","{""animal"":""donkey"",""animal part"":""leg""}"
0016.jpg,185637,{},11,5,"{""name"":""rect"",""x"":592,""y"":231,""width"":74,""height"":218}","{""animal"":""donkey"",""animal part"":""leg""}"
0016.jpg,185637,{},11,6,"{""name"":""rect"",""x"":653,""y"":127,""width"":40,""height"":264}","{""animal"":""donkey"",""animal part"":""tail""}"
0016.jpg,185637,{},11,7,"{""name"":""rect"",""x"":67,""y"":215,""width"":63,""height"":78}","{""animal"":""donkey"",""animal part"":""ear""}"
0016.jpg,185637,{},11,8,"{""name"":""rect"",""x"":45,""y"":187,""width"":57,""height"":72}","{""animal"":""donkey"",""animal part"":""ear""}"
0016.jpg,185637,{},11,9,"{""name"":""rect"",""x"":89,""y"":314,""width"":40,""height"":37}","{""animal"":""donkey"",""animal part"":""eye""}"
0016.jpg,185637,{},11,10,"{""name"":""rect"",""x"":71,""y"":380,""width"":82,""height"":51}","{""animal"":""donkey"",""animal part"":""nose""}"
0017.jpg,173958,{},14,0,"{""name"":""rect"",""x"":3,""y"":2,""width"":589,""height"":541}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0017.jpg,173958,{},14,1,"{""name"":""rect"",""x"":592,""y"":6,""width"":604,""height"":617}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0017.jpg,173958,{},14,2,"{""name"":""rect"",""x"":386,""y"":173,""width"":83,""height"":84}","{""animal"":""donkey"",""animal part"":""ear""}"
0017.jpg,173958,{},14,3,"{""name"":""rect"",""x"":499,""y"":163,""width"":110,""height"":69}","{""animal"":""donkey"",""animal part"":""ear""}"
0017.jpg,173958,{},14,4,"{""name"":""rect"",""x"":580,""y"":116,""width"":104,""height"":125}","{""animal"":""donkey"",""animal part"":""ear""}"
0017.jpg,173958,{},14,5,"{""name"":""rect"",""x"":464,""y"":286,""width"":54,""height"":46}","{""animal"":""donkey"",""animal part"":""eye""}"
0017.jpg,173958,{},14,6,"{""name"":""rect"",""x"":613,""y"":316,""width"":43,""height"":39}","{""animal"":""donkey"",""animal part"":""eye""}"
0017.jpg,173958,{},14,7,"{""name"":""rect"",""x"":393,""y"":118,""width"":196,""height"":385}","{""animal"":""donkey"",""animal part"":""head""}"
0017.jpg,173958,{},14,8,"{""name"":""rect"",""x"":591,""y"":117,""width"":173,""height"":387}","{""animal"":""donkey"",""animal part"":""head""}"
0017.jpg,173958,{},14,9,"{""name"":""rect"",""x"":504,""y"":384,""width"":84,""height"":100}","{""animal"":""donkey"",""animal part"":""nose""}"
0017.jpg,173958,{},14,10,"{""name"":""rect"",""x"":594,""y"":412,""width"":84,""height"":100}","{""animal"":""donkey"",""animal part"":""nose""}"
0017.jpg,173958,{},14,11,"{""name"":""rect"",""x"":1040,""y"":258,""width"":115,""height"":355}","{""animal"":""donkey"",""animal part"":""leg""}"
0017.jpg,173958,{},14,12,"{""name"":""rect"",""x"":998,""y"":272,""width"":69,""height"":333}","{""animal"":""donkey"",""animal part"":""leg""}"
0017.jpg,173958,{},14,13,"{""name"":""rect"",""x"":104,""y"":233,""width"":98,""height"":333}","{""animal"":""donkey"",""animal part"":""leg""}"
0018.jpg,12549,{},17,0,"{""name"":""rect"",""x"":19,""y"":18,""width"":188,""height"":162}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0018.jpg,12549,{},17,1,"{""name"":""rect"",""x"":184,""y"":18,""width"":56,""height"":137}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0018.jpg,12549,{},17,2,"{""name"":""rect"",""x"":19,""y"":72,""width"":14,""height"":60}","{""animal"":""donkey"",""animal part"":""tail""}"
0018.jpg,12549,{},17,3,"{""name"":""rect"",""x"":115,""y"":92,""width"":25,""height"":77}","{""animal"":""donkey"",""animal part"":""leg""}"
0018.jpg,12549,{},17,4,"{""name"":""rect"",""x"":25,""y"":111,""width"":26,""height"":69}","{""animal"":""donkey"",""animal part"":""leg""}"
0018.jpg,12549,{},17,5,"{""name"":""rect"",""x"":188,""y"":91,""width"":10,""height"":63}","{""animal"":""donkey"",""animal part"":""leg""}"
0018.jpg,12549,{},17,6,"{""name"":""rect"",""x"":202,""y"":91,""width"":10,""height"":63}","{""animal"":""donkey"",""animal part"":""leg""}"
0018.jpg,12549,{},17,7,"{""name"":""rect"",""x"":221,""y"":70,""width"":16,""height"":16}","{""animal"":""donkey"",""animal part"":""nose""}"
0018.jpg,12549,{},17,8,"{""name"":""rect"",""x"":179,""y"":79,""width"":17,""height"":17}","{""animal"":""donkey"",""animal part"":""nose""}"
0018.jpg,12549,{},17,9,"{""name"":""rect"",""x"":174,""y"":18,""width"":20,""height"":23}","{""animal"":""donkey"",""animal part"":""ear""}"
0018.jpg,12549,{},17,10,"{""name"":""rect"",""x"":189,""y"":19,""width"":18,""height"":23}","{""animal"":""donkey"",""animal part"":""ear""}"
0018.jpg,12549,{},17,11,"{""name"":""rect"",""x"":212,""y"":18,""width"":14,""height"":23}","{""animal"":""donkey"",""animal part"":""ear""}"
0018.jpg,12549,{},17,12,"{""name"":""rect"",""x"":224,""y"":21,""width"":14,""height"":20}","{""animal"":""donkey"",""animal part"":""ear""}"
0018.jpg,12549,{},17,13,"{""name"":""rect"",""x"":166,""y"":18,""width"":39,""height"":83}","{""animal"":""donkey"",""animal part"":""head""}"
0018.jpg,12549,{},17,14,"{""name"":""rect"",""x"":207,""y"":18,""width"":33,""height"":68}","{""animal"":""donkey"",""animal part"":""head""}"
0018.jpg,12549,{},17,15,"{""name"":""rect"",""x"":175,""y"":55,""width"":13,""height"":9}","{""animal"":""donkey"",""animal part"":""eye""}"
0018.jpg,12549,{},17,16,"{""name"":""rect"",""x"":216,""y"":49,""width"":7,""height"":9}","{""animal"":""donkey"",""animal part"":""eye""}"
0019.jpg,14380,{},10,0,"{""name"":""rect"",""x"":165,""y"":10,""width"":91,""height"":145}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0019.jpg,14380,{},10,1,"{""name"":""rect"",""x"":166,""y"":12,""width"":42,""height"":67}","{""animal"":""donkey"",""animal part"":""head""}"
0019.jpg,14380,{},10,2,"{""name"":""rect"",""x"":183,""y"":14,""width"":25,""height"":26}","{""animal"":""donkey"",""animal part"":""ear""}"
0019.jpg,14380,{},10,3,"{""name"":""rect"",""x"":166,""y"":11,""width"":17,""height"":26}","{""animal"":""donkey"",""animal part"":""ear""}"
0019.jpg,14380,{},10,4,"{""name"":""rect"",""x"":183,""y"":44,""width"":7,""height"":7}","{""animal"":""donkey"",""animal part"":""eye""}"
0019.jpg,14380,{},10,5,"{""name"":""rect"",""x"":170,""y"":59,""width"":12,""height"":20}","{""animal"":""donkey"",""animal part"":""nose""}"
0019.jpg,14380,{},10,6,"{""name"":""rect"",""x"":202,""y"":89,""width"":14,""height"":68}","{""animal"":""donkey"",""animal part"":""leg""}"
0019.jpg,14380,{},10,7,"{""name"":""rect"",""x"":187,""y"":88,""width"":17,""height"":64}","{""animal"":""donkey"",""animal part"":""leg""}"
0019.jpg,14380,{},10,8,"{""name"":""rect"",""x"":228,""y"":82,""width"":12,""height"":57}","{""animal"":""donkey"",""animal part"":""leg""}"
0019.jpg,14380,{},10,9,"{""name"":""rect"",""x"":244,""y"":70,""width"":12,""height"":65}","{""animal"":""donkey"",""animal part"":""leg""}"
0020.jpg,11550,{},16,0,"{""name"":""rect"",""x"":112,""y"":18,""width"":126,""height"":151}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0020.jpg,11550,{},16,1,"{""name"":""rect"",""x"":66,""y"":78,""width"":50,""height"":90}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0020.jpg,11550,{},16,2,"{""name"":""rect"",""x"":112,""y"":20,""width"":45,""height"":75}","{""animal"":""donkey"",""animal part"":""head""}"
0020.jpg,11550,{},16,3,"{""name"":""rect"",""x"":220,""y"":76,""width"":14,""height"":82}","{""animal"":""donkey"",""animal part"":""leg""}"
0020.jpg,11550,{},16,4,"{""name"":""rect"",""x"":208,""y"":91,""width"":8,""height"":66}","{""animal"":""donkey"",""animal part"":""leg""}"
0020.jpg,11550,{},16,5,"{""name"":""rect"",""x"":171,""y"":88,""width"":18,""height"":75}","{""animal"":""donkey"",""animal part"":""leg""}"
0020.jpg,11550,{},16,6,"{""name"":""rect"",""x"":153,""y"":88,""width"":18,""height"":75}","{""animal"":""donkey"",""animal part"":""leg""}"
0020.jpg,11550,{},16,7,"{""name"":""rect"",""x"":66,""y"":116,""width"":13,""height"":48}","{""animal"":""donkey"",""animal part"":""leg""}"
0020.jpg,11550,{},16,8,"{""name"":""rect"",""x"":82,""y"":117,""width"":13,""height"":48}","{""animal"":""donkey"",""animal part"":""leg""}"
0020.jpg,11550,{},16,9,"{""name"":""rect"",""x"":100,""y"":124,""width"":14,""height"":43}","{""animal"":""donkey"",""animal part"":""leg""}"
0020.jpg,11550,{},16,10,"{""name"":""rect"",""x"":132,""y"":54,""width"":9,""height"":9}","{""animal"":""donkey"",""animal part"":""eye""}"
0020.jpg,11550,{},16,11,"{""name"":""rect"",""x"":114,""y"":53,""width"":9,""height"":9}","{""animal"":""donkey"",""animal part"":""eye""}"
0020.jpg,11550,{},16,12,"{""name"":""rect"",""x"":120,""y"":76,""width"":15,""height"":15}","{""animal"":""donkey"",""animal part"":""nose""}"
0020.jpg,11550,{},16,13,"{""name"":""rect"",""x"":132,""y"":19,""width"":24,""height"":24}","{""animal"":""donkey"",""animal part"":""ear""}"
0020.jpg,11550,{},16,14,"{""name"":""rect"",""x"":111,""y"":19,""width"":12,""height"":24}","{""animal"":""donkey"",""animal part"":""ear""}"
0020.jpg,11550,{},16,15,"{""name"":""rect"",""x"":105,""y"":79,""width"":9,""height"":19}","{""animal"":""donkey"",""animal part"":""ear""}"
0021.jpg,7122,{},7,0,"{""name"":""rect"",""x"":75,""y"":1,""width"":193,""height"":180}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0021.jpg,7122,{},7,1,"{""name"":""rect"",""x"":76,""y"":104,""width"":26,""height"":57}","{""animal"":""donkey"",""animal part"":""tail""}"
0021.jpg,7122,{},7,2,"{""name"":""rect"",""x"":184,""y"":106,""width"":29,""height"":35}","{""animal"":""donkey"",""animal part"":""nose""}"
0021.jpg,7122,{},7,3,"{""name"":""rect"",""x"":199,""y"":73,""width"":23,""height"":13}","{""animal"":""donkey"",""animal part"":""eye""}"
0021.jpg,7122,{},7,4,"{""name"":""rect"",""x"":209,""y"":2,""width"":26,""height"":51}","{""animal"":""donkey"",""animal part"":""ear""}"
0021.jpg,7122,{},7,5,"{""name"":""rect"",""x"":207,""y"":23,""width"":17,""height"":31}","{""animal"":""donkey"",""animal part"":""ear""}"
0021.jpg,7122,{},7,6,"{""name"":""rect"",""x"":184,""y"":3,""width"":68,""height"":137}","{""animal"":""donkey"",""animal part"":""head""}"
0022.jpg,398639,{},11,0,"{""name"":""rect"",""x"":137,""y"":39,""width"":343,""height"":419}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0022.jpg,398639,{},11,1,"{""name"":""rect"",""x"":380,""y"":42,""width"":98,""height"":233}","{""animal"":""donkey"",""animal part"":""head""}"
0022.jpg,398639,{},11,2,"{""name"":""rect"",""x"":404,""y"":218,""width"":45,""height"":51}","{""animal"":""donkey"",""animal part"":""nose""}"
0022.jpg,398639,{},11,3,"{""name"":""rect"",""x"":395,""y"":157,""width"":19,""height"":21}","{""animal"":""donkey"",""animal part"":""eye""}"
0022.jpg,398639,{},11,4,"{""name"":""rect"",""x"":440,""y"":163,""width"":17,""height"":18}","{""animal"":""donkey"",""animal part"":""eye""}"
0022.jpg,398639,{},11,5,"{""name"":""rect"",""x"":391,""y"":43,""width"":37,""height"":93}","{""animal"":""donkey"",""animal part"":""ear""}"
0022.jpg,398639,{},11,6,"{""name"":""rect"",""x"":433,""y"":56,""width"":47,""height"":83}","{""animal"":""donkey"",""animal part"":""ear""}"
0022.jpg,398639,{},11,7,"{""name"":""rect"",""x"":288,""y"":278,""width"":48,""height"":182}","{""animal"":""donkey"",""animal part"":""leg""}"
0022.jpg,398639,{},11,8,"{""name"":""rect"",""x"":168,""y"":281,""width"":40,""height"":134}","{""animal"":""donkey"",""animal part"":""leg""}"
0022.jpg,398639,{},11,9,"{""name"":""rect"",""x"":138,""y"":270,""width"":47,""height"":151}","{""animal"":""donkey"",""animal part"":""leg""}"
0022.jpg,398639,{},11,10,"{""name"":""rect"",""x"":138,""y"":270,""width"":47,""height"":151}","{""animal"":""donkey"",""animal part"":""leg""}"
0023.jpg,249150,{},9,0,"{""name"":""rect"",""x"":34,""y"":32,""width"":1102,""height"":807}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0023.jpg,249150,{},9,1,"{""name"":""rect"",""x"":41,""y"":42,""width"":220,""height"":426}","{""animal"":""donkey"",""animal part"":""head""}"
0023.jpg,249150,{},9,2,"{""name"":""rect"",""x"":128,""y"":243,""width"":65,""height"":51}","{""animal"":""donkey"",""animal part"":""eye""}"
0023.jpg,249150,{},9,3,"{""name"":""rect"",""x"":66,""y"":358,""width"":96,""height"":96}","{""animal"":""donkey"",""animal part"":""nose""}"
0023.jpg,249150,{},9,4,"{""name"":""rect"",""x"":157,""y"":51,""width"":54,""height"":138}","{""animal"":""donkey"",""animal part"":""ear""}"
0023.jpg,249150,{},9,5,"{""name"":""rect"",""x"":39,""y"":41,""width"":93,""height"":120}","{""animal"":""donkey"",""animal part"":""ear""}"
0023.jpg,249150,{},9,6,"{""name"":""rect"",""x"":400,""y"":461,""width"":119,""height"":348}","{""animal"":""donkey"",""animal part"":""leg""}"
0023.jpg,249150,{},9,7,"{""name"":""rect"",""x"":937,""y"":569,""width"":105,""height"":241}","{""animal"":""donkey"",""animal part"":""leg""}"
0023.jpg,249150,{},9,8,"{""name"":""rect"",""x"":1006,""y"":502,""width"":126,""height"":323}","{""animal"":""donkey"",""animal part"":""leg""}"
0024.jpg,582093,{},11,0,"{""name"":""rect"",""x"":119,""y"":201,""width"":212,""height"":587}","{""animal"":""human"",""animal part"":""not_defined""}"
0024.jpg,582093,{},11,1,"{""name"":""rect"",""x"":143,""y"":231,""width"":89,""height"":85}","{""animal"":""human"",""animal part"":""head""}"
0024.jpg,582093,{},11,2,"{""name"":""rect"",""x"":323,""y"":115,""width"":823,""height"":663}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0024.jpg,582093,{},11,3,"{""name"":""rect"",""x"":985,""y"":327,""width"":159,""height"":256}","{""animal"":""donkey"",""animal part"":""tail""}"
0024.jpg,582093,{},11,4,"{""name"":""rect"",""x"":317,""y"":116,""width"":212,""height"":197}","{""animal"":""donkey"",""animal part"":""head""}"
0024.jpg,582093,{},11,5,"{""name"":""rect"",""x"":445,""y"":117,""width"":85,""height"":73}","{""animal"":""donkey"",""animal part"":""ear""}"
0024.jpg,582093,{},11,6,"{""name"":""rect"",""x"":399,""y"":171,""width"":32,""height"":31}","{""animal"":""donkey"",""animal part"":""eye""}"
0024.jpg,582093,{},11,7,"{""name"":""rect"",""x"":312,""y"":188,""width"":55,""height"":108}","{""animal"":""donkey"",""animal part"":""nose""}"
0024.jpg,582093,{},11,8,"{""name"":""rect"",""x"":532,""y"":445,""width"":95,""height"":337}","{""animal"":""donkey"",""animal part"":""leg""}"
